,ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Dataset Name,Reviews,View Label,Has Open Issues,Skipped
10,cl1kxpzyg0eep0z8qglzf4omk,cl1kx35cw4lyq0zw63jbr2oso,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F62f79216-8cea-781e-2719-b7b12436ec66-0da783faa1.jpg?Expires=1650482956254&KeyName=labelbox-assets-key-3&Signature=aD02pxzv_lVQzS9nuDkBqc8UVXo,"{'objects': [{'featureId': 'cl1kxr39t00123e5mm0ihafc4', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 120, 'left': 6, 'height': 209, 'width': 230}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1kxr39t00123e5mm0ihafc4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:37:31.000Z,2022-04-04T16:37:31.651Z,15.002,0da783faa1.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1kxpzyg0eep0z8qglzf4omk,0,False
11,cl1ky40jq0j2j0zd4cm991o1r,cl1kx35cw4lyu0zw6flelf7pj,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2Fe70546e7-9215-0433-a764-63dd29079bb7-0de4b3c547.jpg?Expires=1650482956254&KeyName=labelbox-assets-key-3&Signature=uZJ2AePoamapDsvTLFlEHVJgXTE,"{'objects': [{'featureId': 'cl1ky443u00013e5m0nm6o5pf', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 122, 'left': 264, 'height': 281, 'width': 247}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky443u00013e5m0nm6o5pf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:47:36.000Z,2022-04-04T16:47:38.809Z,5.636,0de4b3c547.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky40jq0j2j0zd4cm991o1r,0,False
12,cl1ky4bed0j5l0zd46goxacn8,cl1kx35cx4lz20zw654k26ry7,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F604996bc-2d17-7e3f-8472-bfd8c0df8fb8-0dfd15f99f.jpg?Expires=1650482956254&KeyName=labelbox-assets-key-3&Signature=JnxzQaGv7_S51mn0-ZUssyHVrWI,"{'objects': [{'featureId': 'cl1ky4iic00043e5mc985rdw9', 'schemaId': 'cl1gttl6k00xl0zch5q2vaze4', 'color': '#FF34FF', 'title': 'bumblebee', 'value': 'bumblebee', 'bbox': {'top': 286, 'left': 57, 'height': 188, 'width': 219}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky4iic00043e5mc985rdw9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:47:55.000Z,2022-04-04T16:47:55.964Z,2.954,0dfd15f99f.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky4bed0j5l0zd46goxacn8,0,False
13,cl1ky4g0r0iu20z8r9ynfgvn9,cl1kx35cx4lz60zw601rx35p9,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F55b8bb8b-2294-c258-78d4-dbc510f6cf70-0e0d031937.jpg?Expires=1650482956254&KeyName=labelbox-assets-key-3&Signature=ap2qFJVQb72heFgyoFyzsEwN-b0,"{'objects': [{'featureId': 'cl1ky4pk700073e5midbamliq', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 55, 'left': 190, 'height': 296, 'width': 542}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky4pk700073e5midbamliq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:04.000Z,2022-04-04T16:48:04.420Z,5.459,0e0d031937.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky4g0r0iu20z8r9ynfgvn9,0,False
14,cl1ky4uer0k4h10aib6tjcsgu,cl1kx35cx4lze0zw69j344krf,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2Fc7f2f334-9652-3d2c-9c76-7e50c289b21a-0f41c93ce6.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=BFGm4yfX4QwBFrkf5ulqRH6JDco,"{'objects': [{'featureId': 'cl1ky512g000a3e5m7txv4tw7', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 70, 'left': 112, 'height': 16, 'width': 18}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky512g000a3e5m7txv4tw7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:16.000Z,2022-04-04T16:48:17.007Z,2.582,0f41c93ce6.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky4uer0k4h10aib6tjcsgu,0,False
15,cl1ky4z0w0j0k0z8r67lb7qi7,cl1kx35cx4lzi0zw6adcmg4xp,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F984a636a-f63e-c291-27a4-cf3358e2153f-0f65f08fa7.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=QLIeJHdm5W59NibKOGNWLooaDJw,"{'objects': [{'featureId': 'cl1ky55x2000d3e5mn4ubap47', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 18, 'left': 81, 'height': 84, 'width': 155}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky55x2000d3e5mn4ubap47?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:25.000Z,2022-04-04T16:48:25.190Z,6.41,0f65f08fa7.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky4z0w0j0k0z8r67lb7qi7,0,False
16,cl1ky545c0k330z8q6npx5f6e,cl1kx35cx4lzm0zw64qf5ey1h,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F36703d7a-d247-bf2c-84af-062ada03f07e-0faa2d6348.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=tVoWtQeoZ5ahqDNIFmzIihHrhKY,"{'objects': [{'featureId': 'cl1ky5c8r000g3e5m8f1wuvu8', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 1, 'left': 0, 'height': 399, 'width': 600}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky5c8r000g3e5m8f1wuvu8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:32.000Z,2022-04-04T16:48:32.065Z,2.622,0faa2d6348.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky545c0k330z8q6npx5f6e,0,False
17,cl1ky5aen0k9v10ai2ssj0adw,cl1kx35cx4lzq0zw60sep7tf5,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F83e96e6c-f235-7d8a-1882-b0d8e1e9780a-0fc3f0b2fd.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=jehHsQr-7WVfPqgSeWw71H-GOgM,"{'objects': [{'featureId': 'cl1ky5j5p000j3e5m19f9b6h0', 'schemaId': 'cl1gttl6k00xl0zch5q2vaze4', 'color': '#FF34FF', 'title': 'bumblebee', 'value': 'bumblebee', 'bbox': {'top': 71, 'left': 141, 'height': 21, 'width': 20}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky5j5p000j3e5m19f9b6h0?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:40.000Z,2022-04-04T16:48:40.135Z,0.216,0fc3f0b2fd.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky5aen0k9v10ai2ssj0adw,0,False
18,cl1ky5fs10j6a0z8r4ha84yf5,cl1kx35cx4lzu0zw63xclbzrz,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F25efc693-0494-4eb8-13df-f655130a256e-0fc55f06fb.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=bFne5QcrmQV5sMnwwQWZgfZ0JHk,"{'objects': [{'featureId': 'cl1ky5nlk000m3e5mgc44ya5b', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 70, 'left': 144, 'height': 73, 'width': 56}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky5nlk000m3e5mgc44ya5b?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:46.000Z,2022-04-04T16:48:46.768Z,0.543,0fc55f06fb.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky5fs10j6a0z8r4ha84yf5,0,False
19,cl1ky5m160j8k0z8a414q2h5c,cl1kx35cx4lzy0zw68eh74s64,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F9e475374-4f3e-e2c4-ab10-5e03327f7c8b-0fff6fffa8.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=_NFG4oOPgaMhohbw8CyV_U_X9TA,"{'objects': [{'featureId': 'cl1ky5t3j000p3e5m6epdckiv', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 161, 'left': 245, 'height': 131, 'width': 79}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky5t3j000p3e5m6epdckiv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:48:58.000Z,2022-04-04T16:48:58.110Z,2.909,0fff6fffa8.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky5m160j8k0z8a414q2h5c,0,False
20,cl1ky5r8b0ja50z8a8ymh7pv2,cl1kx35cx4m020zw6bfducxjf,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2F6a500b71-4dc3-8a85-8604-f27fd3bd0ca7-1a071ef59c.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=bZnzp1Pp6L9fjnBCnpw3tPMFTp4,"{'objects': [{'featureId': 'cl1ky62t6000s3e5mori571me', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 108, 'left': 89, 'height': 29, 'width': 21}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky62t6000s3e5mori571me?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}, {'featureId': 'cl1ky65c3000v3e5mzjv9m4u2', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 98, 'left': 145, 'height': 28, 'width': 29}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky65c3000v3e5mzjv9m4u2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:49:11.000Z,2022-04-04T16:49:11.367Z,1.153,1a071ef59c.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky5r8b0ja50z8a8ymh7pv2,0,False
21,cl1ky5zr70kb50z8qa63o5s8b,cl1kx35cx4m060zw60rc548j6,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2Fb660b80c-9c5a-755f-1359-181123a2590e-1a143b3a15.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=8h-qGUaV9RoifMx0rI0-kv53a8Y,"{'objects': [{'featureId': 'cl1ky6bfq00103e5m5qx9c8xc', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 0, 'left': 0, 'height': 400, 'width': 848}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky6bfq00103e5m5qx9c8xc?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:49:17.000Z,2022-04-04T16:49:17.975Z,3.284,1a143b3a15.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky5zr70kb50z8qa63o5s8b,0,False
22,cl1ky6a340jfz0z8afenia01b,cl1kx35cx4m0a0zw62jl2augp,https://storage.labelbox.com/cl1gsuzz82f6s0z8l2pvlg16a%2Fefed028f-5989-adaa-81c8-ca6ad072e233-1afce215d4.jpg?Expires=1650482956255&KeyName=labelbox-assets-key-3&Signature=BB_jWwH-3fy0v5sBm7qUQzfZgqw,"{'objects': [{'featureId': 'cl1ky6h3j00133e5mcyl1yrga', 'schemaId': 'cl1gttl6k00xj0zch2imd3f9t', 'color': '#1CE6FF', 'title': 'honeybee', 'value': 'honeybee', 'bbox': {'top': 4, 'left': 4, 'height': 174, 'width': 226}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1ky6h3j00133e5mcyl1yrga?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3YwM2IyZjZ0MHo4bDFhbHg3YWc1Iiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3V6ejgyZjZzMHo4bDJwdmxnMTZhIiwiaWF0IjoxNjQ5MjczMzUyLCJleHAiOjE2NTE4NjUzNTJ9.R8JtQjprhALpP4qS7JTrtFvdOszvMD2pzWbhIbRb_SA'}], 'classifications': [], 'relationships': []}",borichh.19@william.jewell.edu,Bees,2022-04-04T16:49:29.000Z,2022-04-04T16:49:30.181Z,3.47,1afce215d4.jpg,-1,-1,,HoneyBees,[],https://editor.labelbox.com?project=cl1gtde9x3drh0zal8b3e6oai&label=cl1ky6a340jfz0z8afenia01b,0,False
